RMS,Peak2Peak,Kurtosis,Skewness,Crest,Impulse,Shape,Clearance,SpectralEntropy,PeakFreq,FreqCentroid,BandEnergy,Wavelet_cA3,Wavelet_cD3,Wavelet_cD2,Wavelet_cD1,label,fault_size,filename,window_id
0.08959288571378184,0.5739079268053027,-0.009218086211318255,0.03817903701870617,3.3203330907127993,4.153248389299462,1.250852934278306,2.806930818342163,8.019753803686376,3375.0,2749.5926083913846,3474.778431064467,0.8080161126110428,0.374957133333493,2.0428560727904337,5.146967480344579,OR_014,0.014,198@6_1.mat,214
0.5170699604233854,7.15088509530081,14.500877201794921,-0.6034680989496937,7.359678376404556,13.928130008666512,1.8924916682936435,6.26206181598696,7.83111352754276,3457.03125,2726.6892760658775,123058.39545290172,18.096584348208093,10.183678886958615,127.07573966176932,119.10655008241129,OR_021,0.021,236_2.mat,207
0.1585880862865906,2.0762193657329444,10.376979374099259,0.15057397158878671,6.98802098432614,10.168678581792811,1.4551585641486713,6.4319981667037744,8.103430892068543,1382.8125,2658.6798923625656,10307.824903693921,4.429011038966607,3.183879761687674,6.297934311472286,15.790137960852206,IR_014,0.014,172_3.mat,141
0.07162334174533512,0.4079352105219257,-0.10242554894321065,0.12801460750474677,2.8975381413758803,3.624118905877174,1.2507579638472957,2.368978229646067,7.286082639680335,1031.25,1142.3154358267477,141.89279186846753,1.3680652350323572,3.3951189903431715,0.6560933771238318,0.036574821163377215,Normal,0.0,97_Normal_0.mat,126
0.13724719823285916,0.7390322292438021,-0.2701834579675313,-0.007405503147999898,2.7446492866382655,3.4182949426409075,1.245439612005126,2.254642927481964,7.725897607101287,3316.40625,2733.1037337471234,9185.713773153122,0.7311552313883025,0.44283339204722627,7.222886698036763,10.977291699153845,Ball_007,0.007,119_1.mat,72
2.0983508690813837,13.86547170409148,0.57333733649787,0.019378753915683885,3.3836537622751743,4.415345471744898,1.304904633261298,2.7730277746016685,7.350883399242786,3000.0,2997.7141221104434,2291470.318774105,18.28951526475261,8.62253599553824,2335.109671879026,2186.5140491789116,Ball_028,0.028,3008_3.mat,183
0.29738420477185906,2.667857990360675,2.862344765495658,0.18697691828903135,4.992466807102678,7.033810377741988,1.4088847556753172,4.156751965487638,8.016782748220662,3585.9375,2673.6000886231886,36499.57509817668,3.6943719458384328,9.58937622147506,35.89192874514764,42.471142282179734,IR_007,0.007,105_0.mat,184
0.5371001765451374,5.103784845148173,4.672305800534094,0.28214168481976665,4.977876761887642,7.44543590561529,1.4957051493560747,4.046626692699506,7.455652912076784,2812.5,2645.354198696713,145104.66043334937,7.281107145192523,2.8530406462374502,171.8935513169979,114.7907090765181,IR_021,0.021,211_2.mat,24
0.851461367124306,4.991034752507709,-0.10401940733731774,0.11793796282182684,3.0409684819413423,3.8295343475083574,1.2593140541409353,2.4741790993819173,7.924576615662011,632.8125,2264.6768564487415,223435.83162022603,126.99008621620925,145.43257778392683,334.9414770479667,167.16018195834377,IR_028,0.028,3002_1.mat,195
2.2830536333412885,17.876050586565267,1.1619669308919862,0.04215131182187428,4.008853585920508,5.361030921724849,1.3372977602757363,3.211135349574419,7.266284359248655,2800.78125,2916.549932925928,2704096.5690715075,9.91647547970161,22.25230110079929,2817.271230426627,2505.25456928608,Ball_028,0.028,3006_1.mat,36
0.41614729527925376,4.440178371847663,5.3396881878842954,0.2348852087297462,5.794265252592436,8.641902740295423,1.491457909426724,4.724877969220598,7.592929529999415,2906.25,2611.5610328673642,85346.3075072947,6.067791429234337,2.8848497029139453,99.00482620017752,69.53896622802978,IR_021,0.021,210_1.mat,69
0.17775651474705076,2.0027686284506427,5.348493059639946,0.04840451679373609,5.818693018318702,8.642909777895577,1.4853696097535194,4.993348334915751,7.707344336267498,3128.90625,2437.972686345727,13461.054829183511,2.98703151963979,2.3854798284166834,9.985911514525878,17.443477638309542,Ball_014,0.014,188_3.mat,105
0.10090565778236803,0.6555446413442905,-0.1755115551942268,-0.05859666512113563,3.31137629625294,4.108605210555366,1.240754551273604,2.7908189946976596,7.977539928243923,3468.75,2752.546244131025,4571.451968732588,1.002909333506993,0.4491202257224816,2.561123362298937,6.6781569754679975,OR_014,0.014,199@6_2.mat,104
0.08315045731711368,0.5117303259481237,-0.11079901199944997,-0.01620083209395077,3.328579464693368,4.157169052753064,1.2489318932741857,2.799280944761202,8.099115356068056,3433.59375,2658.013485062654,2684.495708044664,0.7621727307578757,0.7249486032981424,1.863562759528881,3.8161781278262774,OR_014,0.014,200@6_3.mat,8
0.49841589138533327,5.000266152297297,5.781057984393726,0.24606775067201336,5.380632734219877,8.096876135256135,1.5048185845804767,4.538359165730708,7.532556730942385,2812.5,2661.914015420457,124373.10287810708,8.035007330496237,3.0578277479360274,111.17304080627453,140.75115429041256,IR_021,0.021,211_2.mat,117
0.843766224401324,5.444365381864246,0.07171579891239288,0.09111659491639215,3.5103845019017688,4.427546065395587,1.2612709698886095,2.927004019928533,7.910273282996029,621.09375,2122.8125757777048,172462.97862438986,195.81798918844902,123.54945671572811,309.1318831988906,109.68771456052275,IR_028,0.028,3003_2.mat,209
0.3057295762868182,2.8671454120785524,2.7242721539229624,-0.07508057056745672,4.905579915899828,6.9215382767917495,1.4109520985190462,3.996705611202884,7.927248861221791,2507.8125,2643.5239588815152,38280.37311686467,4.449364419669182,11.320189422556084,31.01624735166736,49.50993980655274,IR_007,0.007,108_3.mat,90
0.6230250231087744,10.77754271297657,20.81090214448709,0.2020607065592653,9.34424993058792,19.056658839336063,2.0393995217267333,7.768759915393919,7.78741769175627,3445.3125,2787.494716516821,186417.2570014079,18.40484067494186,9.507607600191045,180.38494191805103,189.4082705221191,OR_021,0.021,234_0.mat,236
0.5723428747620422,8.029319134491463,16.917047359722737,0.13815207071285046,7.060260027705201,14.796703750361118,2.095773199895939,5.71659730410604,7.9565695599433255,3503.90625,2889.33123779753,158049.29392602894,12.376514742068522,9.79563928430316,95.23688775727601,233.3708423538145,OR_021,0.021,237_3.mat,118
0.5564817181722077,5.715650235746418,5.78694106032358,0.08210305280194875,5.36844948805594,8.81641065130118,1.6422638735665631,4.32244603779314,7.851566221073753,3363.28125,3196.0277371393317,157303.2038178597,2.2150162659866206,3.5664008690408835,122.0164032243463,202.54844873407123,OR_007,0.007,132@6_2.mat,188
0.6522725963726745,6.448763842129516,4.9987486553453095,0.05302124086697008,4.996953875470811,8.22376412072715,1.6457554593601909,3.8769834592700354,7.384816064319745,3445.3125,3118.6722073875926,220642.20675657148,1.64486260508548,1.4229874899749726,128.84493094979345,304.21751141879054,OR_007,0.007,130@6_0.mat,61
2.750139269146869,16.27490120318659,0.03526422703908505,0.0283707648472985,3.0606843450807646,3.90474517322901,1.2757751969767313,2.503479451224103,7.151350743323229,2847.65625,3020.128004129091,3938810.1452561775,9.178744231391098,16.58258356830978,4126.7705862904,3624.910134736512,Ball_028,0.028,3008_3.mat,84
0.1372858665122575,0.8265173542349378,-0.054923979025471414,0.03338202034526477,3.091174081501215,3.8377680212880976,1.241524391736716,2.623940935002698,7.8317533883379085,3234.375,2654.3511106790575,8785.456931064042,1.239902867799926,0.7356184091604777,6.826495086781414,10.885057809671153,Ball_007,0.007,118_0.mat,37
0.29998641200920856,2.4478558124266887,2.2851446763996766,0.08873074250354913,4.130448239590874,5.784429078131404,1.4004361615494687,3.4665551359392746,7.981497135287612,2507.8125,2651.205150820978,36104.702989121484,6.505520273740721,11.114132381183792,33.68189884482133,44.09784824910078,IR_007,0.007,108_3.mat,51
0.16324120439996037,1.840105392940249,7.1423629503603685,-0.0996021228304692,5.711546467590067,8.5452205025235,1.4961307854209012,4.995789909700987,7.68070298895627,3328.125,2627.1971159397585,12550.79908135971,2.0648949545513657,0.5701596106591029,12.380832006054408,12.725912332559133,Ball_014,0.014,186_1.mat,158
0.06556535541765829,0.373545565951959,-0.20811946667018555,-0.01446832654232128,2.916464943167366,3.618661935530902,1.2407699067354225,2.430285917084443,7.319554029882065,2097.65625,1118.2201027994581,498.2169945794771,2.271009853150348,1.111717895642935,1.027365369371233,0.09878990001139387,Normal,0.0,100_Normal_3.mat,402
0.061096318795535516,0.4001195947284905,0.17381196879684957,-0.16622504690744994,3.6653378594198864,4.634060166278033,1.2642927730027775,3.0980265730828584,7.546329022984242,1066.40625,1184.5910548908016,296.2107110700206,1.9288947652844866,1.236841997571147,0.7226825015654583,0.06222908295352955,Normal,0.0,98_Normal_1.mat,573
0.6823665928733393,6.0610078062732935,4.585471976052349,0.06102821491567382,4.4828891139114235,7.411851038662859,1.653364794516599,3.4043413531029736,7.744777960715297,3445.3125,3035.2101694478706,239324.7233019249,17.2049854027772,2.8532919764308446,142.7012421009641,349.06829176699097,OR_007,0.007,130@6_0.mat,156
0.14649683639709424,1.016448525918253,0.28031863149805103,0.052988212316160375,3.4959357283857524,4.408333674704246,1.26098819234866,2.9583844327724758,7.645236136674464,3375.0,2723.1013610733157,10580.839477278223,0.671772894532581,0.4337396069678251,8.19923522537566,12.81500293839961,Ball_007,0.007,119_1.mat,109
0.13941302776749998,0.9107537200942579,0.12159655255418045,0.04687862378269343,3.551384942612684,4.48502772355058,1.262895404475932,2.966161752424649,7.761871993200088,3433.59375,2642.4395197643257,9290.272626613727,0.7956443343170461,0.6952661513282772,7.199371528818229,11.34442206922083,Ball_007,0.007,120_2.mat,190
0.8200419564652054,5.513952704309715,0.12164354577771075,0.02079229316755645,3.540885645698529,4.444831461543455,1.255288056800998,2.96824367582578,7.842717254812862,644.53125,2135.019880036499,209391.24209903134,83.0445944380601,125.97755439837233,300.92928075575736,194.6421992897048,IR_028,0.028,3001_0.mat,83
2.2264560292233,17.18031466144423,1.1692117489935434,0.03395687174820104,3.939241011315241,5.285233378437999,1.3416882499081608,3.1657160730836336,7.213130813563694,2753.90625,2962.952630028745,2570846.579187462,11.360659984760936,17.17500409067172,2909.601348941353,2182.674292697348,Ball_028,0.028,3007_2.mat,218
0.3113732593055372,2.624305810380413,2.0320117817803247,-0.00034128114640127546,4.314656155959034,5.942720859532263,1.377333591536532,3.4939300978900745,7.940361413693095,2507.8125,2683.5558334449215,40627.72659893437,4.177264658392644,10.665482653712559,34.59725521554546,50.73283619532624,IR_007,0.007,108_3.mat,156
0.18983088830664033,2.4873194590088206,12.546344418005194,-0.003175812597524808,6.952799046979559,11.605804945367547,1.6692277264088844,6.3671811952831785,7.8577142688579125,3246.09375,2891.2288599749163,17909.52581347897,0.8580342485243608,0.6492691577081765,12.051067264800551,23.553303841028043,IR_014,0.014,170_1.mat,97
0.8054459353844958,5.278868214765536,0.31547686238970485,0.23835534401931477,3.6711231265398094,4.652777753153313,1.2673989928359488,3.0862208886127203,7.948965664878307,609.375,2068.430576645687,131105.1294825222,202.87546857365157,146.62589387504076,228.81889584184972,101.10762385629165,IR_028,0.028,3004_3.mat,143
0.867030942559786,6.930480959539829,0.8298186359807356,0.32271068851186174,4.372568862880916,5.620270846030273,1.2853475890891504,3.5947939235706547,7.858262703603195,621.09375,2106.4845730692673,190689.4172351013,222.71303759562804,117.81571639285207,300.3786516105277,146.30880192947825,IR_028,0.028,3003_2.mat,183
0.1261773815745598,1.206323990373717,2.6784529431854907,-0.06466452147552273,4.847052107331108,6.615718929737,1.3648953597447,4.120991034457726,7.790727774739915,363.28125,2514.7951203293414,6724.934149910528,2.9008887089477495,0.512435904087894,4.080090304010941,9.391209825611654,Ball_014,0.014,186_1.mat,154
0.8554833387623458,5.583093377193032,0.09321948643537414,0.05263523745107308,3.6201155992452634,4.568219782158332,1.2618988695031546,3.009277682162561,7.864044979250939,2835.9375,2204.3044621563186,240647.81341121224,76.98675924829125,109.07075034560273,356.59688988100186,212.17447430296812,IR_028,0.028,3001_0.mat,207
0.849992280953557,5.677831513279144,0.09264941332135024,0.1939019162347738,3.785109543646566,4.781702880592823,1.26329312942054,3.070657103875246,7.842432504406174,632.8125,2238.990473067013,234005.19229157723,105.25402667728088,111.00857711463466,337.03137666195477,199.78844815008276,IR_028,0.028,3002_1.mat,11
0.8209163151508729,5.846440277914933,0.28778474848131097,0.15348380472654552,3.8957641391041826,4.941045561483099,1.2683122963956632,3.195083672691543,7.849273641860263,609.375,2048.14960681681,158394.39646732886,188.6983867533192,129.93246167322636,265.5920624113251,127.38678056244707,IR_028,0.028,3004_3.mat,176
0.14325744790846337,1.7544075384003297,6.29983578274928,0.4234766563909493,6.9148133206435105,9.951620225227064,1.439174098238843,5.89812777941367,7.898876529010444,3175.78125,2456.313107902464,8733.097617944957,2.7988466202278346,0.8181722992268066,6.172033467987408,11.44281345453465,Ball_014,0.014,187_2.mat,178
0.09647404237111,0.6198811223999725,0.21828561771806188,0.05732506584866754,3.245204171826059,4.147791298992832,1.278129534962015,2.7175127220799853,8.0235876642936,3468.75,2789.8461921998805,3986.636519343053,0.9998309838812269,0.4436482612269226,2.200734668903719,6.0513570023078795,OR_014,0.014,199@6_2.mat,27
0.1398071159654125,0.9821041356343112,-0.01341363296365028,-0.02744143946765692,3.8122347116546536,4.79790782252511,1.2585552006693304,3.1419124066596607,7.7497295650535865,3433.59375,2713.2727318677466,9502.377838722332,1.0522916895386998,0.584708207262288,7.873866050662983,11.386702535943513,Ball_007,0.007,120_2.mat,126
0.10620439474175805,0.828496620975044,0.6850540600565886,0.05841856063905622,4.182658571867351,5.371721738726557,1.2842840615432658,3.473030235581429,7.842506219873071,3386.71875,2555.0015440885777,4958.39022054271,1.064670916071837,0.5456043052701102,3.8861956645933513,6.201505367844693,Ball_021,0.021,223_1.mat,190
0.10513567410525194,1.1222727150317686,2.398165933999758,0.16594767031748178,5.860447347303796,7.779615885264416,1.3274781640762572,4.975701559515944,7.957661003187664,1441.40625,2397.537054501113,4060.9631859443452,1.7419285945713048,1.2241861827913394,3.91953496421287,4.603721755623377,Ball_014,0.014,185_0.mat,233
0.5084737865099345,5.6292197115265346,6.1590445036649,0.25656565738893705,5.76638156726131,8.877763816398451,1.539572730809568,4.652544811849506,7.5424498499161015,2812.5,2667.208141123062,130056.31994686672,8.941190051949414,3.4891631212285077,136.3462372995036,121.82327614987858,IR_021,0.021,211_2.mat,124
0.4780465936153121,4.1074430216140865,3.1669111493340623,0.24400235570954576,4.530444466888478,6.604178951809681,1.4577331209062252,3.575947451975379,7.571864183673313,2871.09375,2624.9703027677306,114196.80092249595,7.475620531922944,3.5942481703820643,130.6820773334207,94.81657115303649,IR_021,0.021,211_2.mat,37
0.16054481429720094,2.50188475478951,14.5293899599261,-0.22754862908828716,8.670907022946873,13.039387765262633,1.503808970705708,7.901345705436223,7.9512990119995495,1382.8125,2706.6994082834913,10904.610371307273,1.035929179991864,2.643651149784093,8.530161515026986,14.343745532121847,IR_014,0.014,172_3.mat,154
0.07575449476968764,0.4367533481924168,-0.3426723775882152,0.1344199929003814,2.989203971558449,3.670040426518254,1.2277651379557228,2.4514061398806977,7.400281487238889,1066.40625,1212.506755960115,137.84877555636268,3.171926683123844,3.2359883656108854,0.57615254783692,0.03685592436308774,Normal,0.0,97_Normal_0.mat,214
0.5493722340803291,5.4963413093679145,4.312915432079799,0.1766458360069314,5.279835686150484,7.7262152398473845,1.4633438802108916,4.33041449077185,7.618113649250978,2812.5,2675.035589105069,151936.98011548753,8.507578797972727,6.261730146676193,221.04727728834473,78.55291260872517,IR_021,0.021,211_2.mat,232
0.10794354000801186,0.8381033019578188,0.6128575957724465,-0.015383295005764519,4.401607030324548,5.652785198721675,1.284254855051173,3.6329699269602638,7.836641783490657,3351.5625,2592.6742400032877,4985.461723141722,1.2780747116643556,0.9708737293815337,4.303227679189,5.956551623617272,Ball_021,0.021,224_2.mat,197
0.2816129688982314,2.7516737374615277,3.2712232937786645,0.16904063485184062,5.174495550268478,7.381541183731107,1.4265238247906342,4.221764341480338,8.02733782746283,3539.0625,2618.5712947837096,31999.556007960182,4.749790164852675,8.640653534812552,33.245365490915944,35.95164086129482,IR_007,0.007,106_1.mat,188
0.8638530293176389,5.666691995828831,0.39609059741324604,0.2481283118711879,3.8279282207204544,4.876885585653697,1.2740274384601231,3.149318081095853,7.867433312741312,621.09375,2134.2614380700784,217135.68917132504,128.5435791070525,161.04335126296047,313.6475512760442,173.24774902259156,IR_028,0.028,3003_2.mat,53
0.09176582381695385,0.5727167517568506,0.07039656135943728,0.0870607337586235,3.3183454747670784,4.214640481248972,1.2701029815302178,2.705745154760563,8.032351468886162,3398.4375,2710.6724591540055,3253.5709741582473,0.8220809918701333,0.6952222342620585,1.8141421409124416,5.3808855053411,OR_014,0.014,197@6_0.mat,60
0.1477518514023601,0.8142136927503025,-0.35747961577833287,-0.012864276865748711,2.7872089808386677,3.4363731655017626,1.2329083284123756,2.343819190560723,7.689937971179582,3433.59375,2685.920220939658,10699.963081065765,0.8624194938526928,0.5397262045571297,8.224536037559083,13.028263439162473,Ball_007,0.007,120_2.mat,33
1.9995354052223164,15.404135630982292,1.2866839382242334,0.03229644133125887,3.9354425225830063,5.234453487736891,1.3300800247239504,3.288939295315197,7.199566454842435,2824.21875,2883.5834842830072,2081213.4209584645,15.325105969489243,29.04611630355257,2404.1826811430574,1709.2466868408071,Ball_028,0.028,3005_0.mat,218
0.5146195709969639,8.70033514244489,23.798893354552487,-0.07664991673259777,8.840238348305473,17.773659076122375,2.0105407089537684,8.016881752614166,7.75550242505701,3363.28125,2837.717994710343,126425.56189913521,15.628326313932904,5.199097961051442,123.62054054919261,127.07376917175412,OR_021,0.021,235_1.mat,135
0.06781464149516456,0.39613587474625467,-0.08304031596611594,0.15850670814144366,3.2725136907052113,4.1049727320406655,1.254379085930138,2.690759712258202,7.316475303591493,93.75,1044.253932624883,287.75765288903193,3.1003876178381007,1.0986491496150412,0.6142114637887448,0.06268566133293714,Normal,0.0,99_Normal_2.mat,301
2.1177544223419282,14.56670064887647,0.26560598226984666,0.02081720495134236,3.5251513350034047,4.521929704389192,1.2827618659908753,2.918432269660329,7.095541033357865,2789.0625,2910.8811033905736,2338326.2118584327,7.815695225727062,7.141310313761355,2942.170582083294,1666.8576194946918,Ball_028,0.028,3006_1.mat,79
0.1778574819366269,1.6036929130918283,2.6338386961069666,-0.15965600396590926,4.8092196149716,6.7162989425035375,1.3965465252605642,3.984795879280771,7.82995616533521,3175.78125,2526.0187709133243,14170.063455672327,3.3122092333511426,0.9213155417820948,14.569476702496466,13.736575502825012,Ball_014,0.014,187_2.mat,89
0.18057629354575253,2.3594205333514022,12.107980448653784,0.3311920033003172,7.006427711202861,10.875800591104523,1.5522604441796732,6.336249872988793,8.12254389496156,1382.8125,2732.8178020100545,14211.33555939304,3.293253924904811,3.241079002059953,12.58371734754575,18.294192518617788,IR_014,0.014,172_3.mat,25
0.3001640749365262,2.500442768982807,2.2477365954236426,-0.03542301013598353,4.1680762975711,5.76404063356766,1.3829019005546013,3.4993736647382945,7.843194049650137,2507.8125,2632.3896693704796,36246.337282611115,4.055994846835588,12.981834564353228,29.174887594414066,46.380446185973,IR_007,0.007,108_3.mat,13
2.2752902657785414,14.522335226073611,0.1402131696467439,0.030576617671525447,3.276531337536314,4.189806624571699,1.2787323522814509,2.6242148069951434,7.451842130385241,2894.53125,2978.539596084499,2676402.2525993222,22.183535622769824,100.9219413266868,3081.1112558419163,2310.111858671978,Ball_028,0.028,3007_2.mat,43
0.14189813115934055,2.2852543224571074,19.040161396887996,-0.23477859651888364,8.099908004923282,13.02205364681246,1.6076792031338383,7.5751198022349415,7.928342646914345,3492.1875,2798.228602382069,9490.83113569246,1.0442647074695,0.7704284538979369,9.519724668181235,9.507387427418259,IR_014,0.014,171_2.mat,75
1.9796420511458876,14.29981122099476,0.5355683654636572,0.0146102344484251,3.675345300176826,4.8232386499853455,1.3123225863304033,2.966975790286463,7.350184937954713,3093.75,2983.2570650509265,2032641.868857705,11.351752797234425,9.656216988880264,2100.7461045122845,1908.8032410074325,Ball_028,0.028,3006_1.mat,218
0.08172836410751703,0.4503163046019568,-0.09445620970710511,-0.09216024324491129,2.9232575032164836,3.675027824637335,1.2571686964263917,2.417392075715597,7.121949534751774,1031.25,1032.773135447362,134.5845431417203,2.7764563025157813,3.4707494209854364,0.6421928427799801,0.03391200233671894,Normal,0.0,97_Normal_0.mat,5
0.8648281781976578,6.1563071173643,0.44281522885804536,0.026246214836439644,3.830198208220491,4.9202810870794265,1.2846022110603483,3.173805631979275,7.9131985269203,2835.9375,2213.213747422186,251865.0772360877,62.3923866195635,129.42687179673987,395.0060022661387,190.13234193764652,IR_028,0.028,3001_0.mat,121
0.06363745611649023,0.3611616898795582,-0.17710578589657633,-0.2852323038917101,3.050087610775528,3.7896867152741858,1.242484544340877,2.5434068715218734,7.323729840326159,1066.40625,1074.321914889343,274.01644918169785,2.1357631657328886,1.5593558480160035,0.6165074897986145,0.06305324404933302,Normal,0.0,99_Normal_2.mat,6
0.9126835905534514,6.536377316219771,0.3641381634546823,0.2014326465398402,3.945339568984838,4.973376665633213,1.26056999116882,3.3325365587022957,7.7587379069234625,621.09375,2079.6408837202507,214652.7463768858,162.11722620356346,210.2528932651125,333.49448899319464,166.3924776888925,IR_028,0.028,3003_2.mat,14
0.28620952206449995,2.0290025750031044,1.643637479983333,0.16811802067736636,3.768580457515569,5.212042540060817,1.3830254120398555,3.0125489037528275,8.029077855607039,2882.8125,2626.3079969784085,32885.40479562026,3.668461127100932,9.026280509064462,35.404250634620155,37.10992235150795,IR_007,0.007,105_0.mat,159
0.1622330923115158,2.7175309465123654,20.099394765547625,0.25418935762312733,8.671606180432526,14.122885063941043,1.628635430401501,8.022579406651438,7.985172499946756,3492.1875,2819.006982701512,12726.801653493207,0.8664581267193721,0.8167786891470372,9.652858149585493,15.969744705723489,IR_014,0.014,171_2.mat,51
0.5761265875807756,10.189939032998556,20.501716456963276,0.34619700006190074,9.340571176668375,19.255751823766715,2.0615175945412494,7.500128833821024,7.721147781313796,3457.03125,2881.594002846517,163383.7410377445,12.038249653058031,6.279554113891346,97.78358979222789,227.6505155830888,OR_021,0.021,236_2.mat,114
